name,class,D,D_prob,t,state,Lr,Lr_unc,Lr_uplim_bool,Lx,Lx_unc_l,Lx_unc_u,Lx_uplim_bool
Aquila X-1,NS,6.0,("gauss", 6.0, 2.0),60582.56081,IMS,2.139249607851589e+28,1.5362479315080134e+27,0,9.116704384280143e+37,6.459850352412534e+36,6.461318022980441e+36,0
Aquila X-1,NS,6.0,("gauss", 6.0, 2.0),60589.54125,SS,3.9697415403431555e+27,1.3232471801143852e+27,1,6.752563144488756e+37,4.781744001836242e+36,4.781518495659572e+36,0
Cen X-4,NS,1.87,("gauss", 1.87, 0.75),59118.62333,QS,6.908760824934228e+25,2.3029202749780757e+25,1,1.464429680672832e+32,4.432958371033202e+31,4.432958371033202e+31,0
Cen X-4,NS,1.87,("gauss", 1.87, 0.75),59221.4352,QS,3.6953836970578435e+26,1.2317945656859479e+26,1,3.0962227534225584e+33,6.998311796825478e+32,6.998311796825478e+32,0
Cen X-4,NS,1.87,("gauss", 1.87, 0.75),59230.3252,QS,2.5707017023011078e+26,8.569005674337025e+25,1,8.368169603844753e+32,2.253198622537872e+32,2.253198622537872e+32,0
EXO 1846-031,candidateBH,4.5,("uniform", 2.4, 7.5),58699.839,HS,2.139938799091232e+29,1.1328459802902779e+28,0,2.931754921762218e+37,2.94175002412902e+36,2.94175002412902e+36,0
EXO 1846-031,candidateBH,4.5,("uniform", 2.4, 7.5),58705.803,IMS,9.552190581450716e+29,4.798697851336984e+28,0,8.141071518281862e+37,8.155481015766301e+36,8.230717012838713e+36,0
EXO 1846-031,candidateBH,4.5,("uniform", 2.4, 7.5),58711.904,IMS,3.845687117207432e+29,1.9783180212496283e+28,0,5.39249217235906e+37,4.668681203463881e+36,7.096632566386995e+36,0
EXO 1846-031,candidateBH,4.5,("uniform", 2.4, 7.5),58718.695,SS,1.6747347123322686e+29,8.92954905661405e+27,0,4.0220770001035387e+37,4.0239010879441866e+36,4.0223689097457637e+36,0
EXO 1846-031,candidateBH,4.5,("uniform", 2.4, 7.5),58726.779,SS,5.644476252675424e+29,2.85544207006963e+28,0,6.062190755577743e+37,6.062965426449505e+36,6.063401135320735e+36,0
GRS 1739-278,candidateBH,8.0,("uniform", 6.0, 8.5),60132.91834,SS,1.7839332354134675e+28,2.5158648066035467e+27,0,2.1731731322029014e+37,2.193533599154747e+36,2.19410058413624e+36,0
GRS 1739-278,candidateBH,8.0,("uniform", 6.0, 8.5),60146.73292,SS,1.1762197156572313e+28,3.9207323855241046e+27,1,8.18682615891371e+36,8.535355451448435e+35,8.815009520661786e+35,0
GRS 1739-278,candidateBH,8.0,("uniform", 6.0, 8.5),60160.8327,HS,3.558064639863125e+28,2.6472611516594775e+27,0,3.500249152537525e+35,5.171173227328417e+34,5.522000149386319e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),58396.6422,QS,1.274084871686525e+28,4.246949572288417e+27,1,8.071195184262514e+33,2.1408358627612708e+33,2.4906936498137435e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),58403.6191,QS,2.058384502400155e+28,6.861281674667185e+27,1,8.309061882944822e+33,2.065908300919891e+33,2.373884905902557e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),58537.11945,HS,5.237853421286109e+29,2.7515276607922484e+28,0,7.330674974876056e+36,5.44529148500849e+35,5.463956526448453e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58543.10406,HS,4.640554346928921e+29,2.442896559782768e+28,0,5.421800162458552e+36,4.22872255797995e+35,4.258751588423244e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58582.07977,HS,3.0171260935478464e+29,1.8578290294283008e+28,0,2.966257881741669e+36,2.7995572670874724e+35,2.8878266154845115e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58634.90691,HS,7.711284203560105e+28,1.0718422924497398e+28,0,2.007030182946208e+35,2.821498802737458e+34,2.957431499597274e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),58658.80788,HS,6.098576702795698e+28,8.656658850936605e+27,0,1.7875897778237954e+35,3.2541505414381023e+34,3.722887760845569e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),58686.86963,HS,1.0870843153300822e+29,1.0440067223477491e+28,0,4.104038111068018e+35,5.335653253492743e+34,5.541634604903625e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),58699.72388,HS,1.1543187495974682e+29,1.198726088009871e+28,0,4.838816479583141e+35,8.10261753379786e+34,8.925058395034804e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),58718.66876,HS,2.159465884214449e+29,1.8452016450743342e+28,0,1.7593520811995374e+36,2.5505233761674135e+35,2.7240226146420756e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58755.63859,HS,5.8198371347623436e+29,3.054809498290352e+28,0,1.0579923087316833e+37,1.1320949266928666e+36,1.1385741741484077e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58762.65596,HS,6.0801982697385544e+29,3.1732973159698373e+28,0,1.2362367861094683e+37,1.3518799855534385e+36,1.361724918275631e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58873.20673,SS,9.434262302667379e+30,4.720332926861523e+29,0,1.4080559909926658e+38,1.411176735187162e+37,1.4112393970183126e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),58887.17309,SS,6.66218198321479e+30,3.3337793404977326e+29,0,9.904611393472287e+37,9.936370011247922e+36,9.93781895230482e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58894.13512,SS,4.1657781596193615e+30,2.0858710981928888e+29,0,8.572174996829331e+37,8.615903830144665e+36,8.617287037019723e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58900.26135,SS,2.8639724847383115e+30,1.4352744996974077e+29,0,8.116064405593433e+37,8.131877235342307e+36,8.13217846946129e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58922.3326,IMS,2.4045116583097052e+30,1.20666606565099e+29,0,6.08582187881203e+37,6.097924357245589e+36,6.098298656867971e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58929.08,IMS,2.756764958571637e+30,1.3816177875968679e+29,0,5.595371376850869e+37,5.613079328715359e+36,5.613669133988402e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58937.32745,IMS,2.4045116583097052e+30,1.2068778512150466e+29,0,3.825131031275028e+37,3.8357921777986214e+36,3.83615263947192e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),58957.10876,HS,1.5100945828620186e+30,7.60326397901472e+28,0,7.36034706712388e+36,7.469086309132124e+35,7.472571425283687e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58964.16597,HS,1.1930666126262805e+30,6.036630846855803e+28,0,3.0168672556347636e+36,2.6295954097956695e+35,2.6878095870109913e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58970.98595,HS,8.69912498038161e+29,4.450053564303341e+28,0,1.8427490072466048e+36,2.6971272434737793e+35,2.900196627402989e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58978.13848,HS,6.554974457048114e+29,3.39733784572431e+28,0,1.2660299490731982e+36,2.060141185441113e+35,2.268498800257629e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58986.13856,HS,8.852278589191143e+29,4.514094735359078e+28,0,1.3411709383953766e+36,1.6976089992398703e+35,1.7483411498804168e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),58992.01214,HS,5.7892064130004364e+29,3.1331758634764553e+28,0,9.651429333909025e+35,1.3034035184189033e+35,1.3658407451094592e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59019.03753,HS,2.6189267106430545e+29,1.5644969108575046e+28,0,3.506380082940183e+35,7.300333203444015e+34,8.580653916938435e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59026.98552,HS,2.3585655756668448e+29,1.2891313261667993e+28,0,2.488028235613655e+35,3.59719679778285e+34,3.7810411726734594e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59034.82418,HS,2.159465884214449e+29,1.1838625363399475e+28,0,2.9060897271609337e+35,5.058592751826991e+34,5.632835689487986e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59049.81741,HS,1.807212583952517e+29,1.037596202086271e+28,0,1.8775675229993978e+35,2.924186048173036e+34,3.189259262024221e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59054.89148,HS,1.5039684385096374e+29,8.733529988354197e+27,0,1.718670653859505e+35,2.415974810952719e+34,2.5230712187149066e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59062.70781,HS,1.3064002831453366e+29,8.102263786125799e+27,0,1.3539736228817987e+35,2.503778699913121e+34,2.8526778839588736e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59069.69732,HS,1.2727064892072388e+29,8.107371845328309e+27,0,1.3040790487618175e+35,1.787312756491321e+34,1.879255004873804e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59076.77035,HS,9.893723129095985e+28,7.418865779021279e+27,0,8.463531655580066e+34,1.4818505447017803e+34,1.6490009017687522e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59096.86467,HS,5.145961256000389e+28,6.139912705163867e+27,0,1.0888264376302904e+34,2.864337543770436e+33,3.330893030370743e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),59238.48995,HS,4.089201355214595e+29,2.1366163502979773e+28,0,5.959593402322466e+36,3.889267520392634e+35,3.927194666985161e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59244.21015,HS,5.927044660929019e+29,3.009454383736458e+28,0,1.341529892166024e+37,1.485349686085827e+36,1.5002989809650863e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59251.44824,HS,9.14327044592926e+29,4.602775833904006e+28,0,2.7896690542143105e+37,2.79922948780967e+36,2.79947408591998e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59265.45867,HS,1.5927975316191678e+30,7.989188091035911e+28,0,4.419797777980802e+37,4.431200382060576e+36,4.431463510792794e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59279.21297,HS,1.7918972230715634e+30,8.972630535688363e+28,0,4.281121971254043e+37,4.296715124729668e+36,4.2972305503439706e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59281.24699,HS,2.0522583580477738e+30,1.0269682206322684e+29,0,5.262860533974542e+37,5.267140696036726e+36,5.267209937530905e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59286.10265,HS,1.883789388357285e+30,9.435702855974967e+28,0,4.6459386534886325e+37,4.6573329583278183e+36,4.657554847947969e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59293.14299,HS,2.3279348539049374e+30,1.16504433418336e+29,0,6.83567630569434e+37,6.844920228935033e+36,6.845108911337207e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59314.07361,SS,4.272985685786036e+30,2.1375893883555e+29,0,2.0669754626443153e+38,2.0695857283405946e+37,2.069610537924846e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59328.0165,SS,1.8072125839525176e+30,9.050791172768714e+28,0,2.3146688878265262e+38,1.6391435459971037e+37,1.639164227211991e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59335.06897,SS,3.323433311166917e+30,1.6626209615550217e+29,0,2.48240462654018e+38,2.485428799628577e+37,2.4854631202771945e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59349.91249,SS,1.883789388357285e+30,9.432496892971926e+28,0,2.4572778625948658e+38,2.4626079196003453e+37,2.462671840441689e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59356.02457,SS,1.8378433057144248e+30,9.203613941352914e+28,0,2.2304190795457414e+38,2.236562444191633e+37,2.2366451388705167e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59370.89962,SS,7.565788275191047e+29,3.846819896722079e+28,0,2.314892866904751e+38,2.3198023622759957e+37,2.3198694999415105e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59384.90198,SS,4.395508572833665e+29,2.2540933574506946e+28,0,1.683373533079182e+38,1.685950838563611e+37,1.6859778253363838e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59392.02533,SS,3.262171867643103e+29,1.7089595873499446e+28,0,1.6540589751429822e+38,1.6575050855711485e+37,1.6575466207915956e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59426.85107,SS,6.1491173937028455e+28,5.630651603435204e+27,0,1.1183444027031907e+38,1.1200577074342533e+37,1.120080806562096e+37,0
GX 339-4,BH,10.0,("uniform", 8, 12),59433.8276,SS,5.914792372224256e+28,5.776624623505497e+27,0,9.464588980997463e+37,6.710538422090745e+36,6.710858644583036e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59441.00347,SS,6.155243538055227e+28,5.956669415174028e+27,0,8.199644095205472e+37,5.812890810794392e+36,5.813152138608606e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59448.63946,SS,6.666776591479075e+28,6.079938298467564e+27,0,7.503091016584645e+37,7.534819560877268e+36,7.535542065255013e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59454.64299,SS,5.985243032276642e+28,6.246436354079633e+27,0,7.624895996090978e+37,7.640792476017742e+36,7.641084625050724e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59462.71478,SS,9.530749076217386e+28,7.058609121554668e+27,0,6.88401541347485e+37,6.909765831242395e+36,6.910396055074441e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59496.60923,HS,7.259481057571977e+29,3.6669016879016527e+28,0,5.201599090450728e+36,5.2896558346794574e+35,5.293276528220421e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59504.47331,HS,3.76757877671457e+29,1.9496183703879538e+28,0,1.5202888699484036e+36,1.9983838857190182e+35,2.077383798813234e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59510.48376,HS,1.9756815536430062e+29,1.1159697211313068e+28,0,1.343444312276143e+36,2.08014497440031e+35,2.2202936140466426e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59797.92122,HS,4.260733397081274e+28,7.36012345605832e+27,0,9.088230867763334e+34,1.5358964198541132e+34,1.7144636472545245e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59804.64596,HS,8.826242475693524e+28,7.267286766165181e+27,0,4.8895486125012995e+35,6.782339769463539e+34,7.072773685390662e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),59811.72616,HS,2.101267512866826e+29,1.269255393228187e+28,0,1.856030296760557e+36,2.1192784981886755e+35,2.1452827038355726e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59818.63968,HS,2.9635223304645095e+29,1.6348437551350262e+28,0,3.938680074056473e+36,4.800537101691293e+35,4.937492802284686e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59825.6217,HS,4.738572656567024e+29,2.4862227774158066e+28,0,6.105564336197634e+36,6.4857543835903305e+35,6.51344375128767e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59831.69627,HS,5.194970410819439e+29,2.6889395041183853e+28,0,9.589467780992801e+36,6.824122818840891e+35,6.824574572491079e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59838.70506,HS,5.5671336802266104e+29,2.869839649691365e+28,0,1.2126654885036258e+37,1.343168489519464e+36,1.3562242230367663e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59846.72634,HS,5.82443174302663e+29,3.008888965140495e+28,0,1.2105253951602064e+37,8.98978588116956e+35,9.008986759893444e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59852.52132,HS,5.484430731469462e+29,2.850449219026342e+28,0,1.3129332417711183e+37,1.3977293793485305e+36,1.404304940082287e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59859.68057,HS,5.217943452140871e+29,2.7097354437487896e+28,0,9.624866754881122e+36,1.0394150403297233e+36,1.045915363574171e+36,0
GX 339-4,BH,10.0,("uniform", 8, 12),59867.46535,HS,3.1503697332121422e+29,1.7602548975644276e+28,0,6.434365990110605e+36,6.544313919104915e+35,6.548175026795917e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59873.59049,HS,3.130459764066903e+29,1.7164714194510032e+28,0,5.0097981256681615e+36,5.145259962154813e+35,5.1521497822866376e+35,0
GX 339-4,BH,10.0,("uniform", 8, 12),59986.36136,QS,1.0720752616667478e+28,3.573584205555826e+27,1,9.273809967188015e+33,2.982275046133036e+33,3.6459198958284066e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60001.20386,QS,1.0720752616667478e+28,3.573584205555826e+27,1,1.2766789109357364e+34,3.6320249375270674e+33,4.291172683504668e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60015.2226,QS,1.6341490059977426e+28,5.44716335332581e+27,1,1.300609162312226e+34,3.312018867932984e+33,3.8270140954075407e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60021.22943,QS,1.0720752616667478e+28,3.573584205555826e+27,1,9.012013017129216e+33,2.823788607845939e+33,3.4263655769570034e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60042.18763,HS,1.3799140153739138e+28,4.5997133845797125e+27,1,1.8070929326956348e+34,4.076888037085576e+33,4.572920568324608e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60050.14256,HS,2.8226210103597366e+28,9.408736701199123e+27,1,3.7314440971360707e+34,7.645804886056092e+33,8.456212241241194e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60064.10134,HS,1.2238504879969971e+28,4.0795016266566577e+27,1,2.4712770596501125e+34,5.472072208337012e+33,6.131153566636652e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60078.95608,HS,2.435142380071612e+28,7.663134595439617e+27,0,5.963897248048813e+34,1.0522514431788537e+34,1.1310205434363094e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),60085.98607,HS,2.5745121640882898e+28,6.244938685377318e+27,0,5.040309196173185e+34,9.983720018597732e+33,1.1543856799750496e+34,0
GX 339-4,BH,10.0,("uniform", 8, 12),60106.92458,HS,1.866942491388236e+28,5.335461631430997e+27,0,1.8291087639620056e+34,5.449195117379871e+33,6.540966150495769e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60119.9712,HS,3.0278468461645136e+28,1.0251175493731184e+28,0,3.819028817174024e+34,7.356617413415756e+33,8.04023542638518e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60141.70503,HS,2.183970461623974e+28,7.279901538746581e+27,1,2.9550270912258556e+34,5.835042806933093e+33,6.406173240768039e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60169.68212,HS,7.332994789800554e+27,2.4443315966001844e+27,1,1.9116681312108957e+34,4.2718376155814037e+33,4.7887230675168723e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60183.59858,HS,2.202348894681119e+28,5.547345699845353e+27,0,3.2649810688480614e+34,5.135732991702478e+33,5.987626440547002e+33,0
GX 339-4,BH,10.0,("uniform", 8, 12),60195.57771,HS,2.5760437001763847e+28,7.523706067061999e+27,0,6.448422015883451e+34,8.968352991357992e+33,1.0140328607404452e+34,0
H1743-322,candidateBH,8.5,("gauss", 8.5, 0.8),58375.705,HS,2.6778142732303207e+29,1.494477592411534e+28,0,1.3140101030830603e+37,1.4848943889369437e+36,1.4848943889369437e+36,0
H1743-322,candidateBH,8.5,("gauss", 8.5, 0.8),58382.685,HS,1.8700438519666288e+29,1.0864487245408632e+28,0,1.1324692335781639e+37,1.2840079532061323e+36,1.2840079532061323e+36,0
H1743-322,candidateBH,8.5,("gauss", 8.5, 0.8),58396.662,HS,3.540911435676458e+28,9.027588253209051e+27,0,1.6165782189245545e+36,1.7940622604700217e+35,1.7940622604700217e+35,0
H1743-322,candidateBH,8.5,("gauss", 8.5, 0.8),58403.633,HS,2.213069647297786e+28,1.1120537348110311e+28,0,6.137810349927453e+35,7.044851721220128e+34,7.044851721220128e+34,0
H1743-322,candidateBH,8.5,("gauss", 8.5, 0.8),58418.511,HS,1.2171883060137822e+28,4.057294353379274e+27,1,7.780322978781276e+34,4.391866382602937e+34,5.244909817310512e+34,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59657.09335,HS,1.1947206716014234e+30,6.003696510133075e+28,0,1.335571259573278e+38,1.3364950494566026e+37,1.3364950494566026e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59666.08307,SS,1.7011261422023283e+30,8.538672790415177e+28,0,1.2961724937070248e+38,1.2971769241927774e+37,1.2971769241927774e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59673.06093,SS,1.54593252732345e+30,7.75294261444691e+28,0,1.5979951822181415e+38,1.5993169632526801e+37,1.5993169632526801e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59715.02642,SS,2.25135804950017e+28,6.699235240874318e+27,0,1.1866533052573815e+38,1.1890113299159713e+37,1.1890113299159713e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59742.94477,SS,1.9811950835601497e+28,6.381160547694011e+27,0,1.4317230096040142e+38,1.4341450372299341e+37,1.4341450372299341e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59763.89324,SS,1.9211588689068117e+28,5.487979966809123e+27,0,1.2809289235802009e+38,1.2833134879645277e+37,1.2833134879645277e+37,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59811.7387,IMS,6.2407645132144715e+29,3.189500183854418e+28,0,8.440247520990741e+37,8.465863016675257e+36,8.465863016675257e+36,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59867.4988,HS,1.3388075867694344e+29,9.616529200248619e+27,0,3.2175658790773265e+37,3.233956794557407e+36,3.233956794557407e+36,0
IGR J17091-3624,candidateBH,14.0,("uniform", 11, 17),59986.25469,QS,2.0712494055401566e+28,6.904164685133856e+27,1,8.208076222136036e+35,2.736025407378679e+35,2.736025407378679e+35,1
MAXI J1348-630,candidateBH,2.2,("gauss", 2.2, 0.6),58512.029,HS,1.0155309492942673e+29,5.090629218278323e+27,0,1.9643739841370237e+37,1.396882652049121e+36,1.396952042439095e+36,0
MAXI J1348-630,candidateBH,2.2,("gauss", 2.2, 0.6),58515.161,HS,2.1177897241851982e+29,1.0626244486903674e+28,0,3.621187856944031e+37,3.622435140332125e+36,3.623165517064948e+36,0
