t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58942.151,0.0,1.5749834566218545e-08,1.2009711119421597e-09,1.3023308058321199e-09,False,4U 1630-47,1585883785,L,0.01,rise,0.54,0.04036087214122113,,,,False,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",1.0937464973132967e+29,8.174918987587117e+27,2.4922347207849276e+38,1.900402122484364e+37,2.0607924728328764e+37
58957.114,0.0,2.0191900695308536e-08,2.108186269421356e-09,2.3765953182595194e-09,False,4U 1630-47,1587176616,L,0.01,decay,0.3,0.04272001872658766,,,,False,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",6.076369429518315e+28,8.652753860622905e+27,3.1951418778344373e+38,3.33596838521932e+37,3.760695608908462e+37
58964.171,0.0,1.9697530807305022e-08,2.0130980633173417e-09,2.11767538714677e-09,False,4U 1630-47,1587786356,L,0.01,decay,0.6,0.19999999999999998,,,,True,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",1.215273885903663e+29,4.050912953012209e+28,3.116913386315194e+38,3.1855019610843805e+37,3.350983850026561e+37
58970.991,0.0,1.5509765753354643e-08,1.5444958401750536e-09,1.6826581691757525e-09,False,4U 1630-47,1588375604,L,0.01,decay,0.3,0.09999999999999999,,,,True,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",6.076369429518315e+28,2.0254564765061046e+28,2.4542465229863087e+38,2.4439914862650783e+37,2.6626178800804165e+37
58978.144,0.0,1.2900583454081813e-08,1.232948175824426e-09,1.3489699586969345e-09,False,4U 1630-47,1588992355,L,0.01,decay,0.45,0.15,,,,True,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",9.114554144277474e+28,3.0381847147591577e+28,2.0413726802951175e+38,1.9510022405624773e+37,2.134593702699124e+37
58986.144,0.0,1.06178909669698e-08,1.0811623867713657e-09,1.2540224468254733e-09,False,4U 1630-47,1589683557,L,0.01,decay,0.6,0.19999999999999998,,,,True,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",1.215273885903663e+29,4.050912953012209e+28,1.6801621895222383e+38,1.7108182487819227e+37,1.9843499114114747e+37
59477.639,0.0,4.769385873303823e-09,4.274762608010712e-10,4.879235440180966e-10,False,4U 1630-47,1632148282,L,0.01,rise,1.77,0.10164767582192917,,-0.1,0.4,False,HS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",3.585057963415806e+29,2.0588294331531946e+28,7.547018364093713e+37,6.764332507751113e+36,7.72084298649426e+36
59484.385,0.0,7.904723413429836e-09,8.460490696654486e-10,9.032814665657123e-10,False,4U 1630-47,1632745869,L,0.01,rise,5.14,0.26009421369957464,,-0.7,0.4,False,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",1.0410846289241378e+30,5.268095096395663e+28,1.2508338463063209e+38,1.3387777871842562e+37,1.429341637940199e+37
59491.616,0.0,2.6096527594605906e-08,2.2693405836452014e-09,2.4133540169252703e-09,False,4U 1630-47,1633356072,L,0.01,decay,1.84,0.09676776322722357,,-1.0,0.4,False,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",3.726839916771233e+29,1.9599889274558925e+28,4.129482877407408e+38,3.5909770176111855e+37,3.818862127877588e+37
59496.616,0.0,2.7881955826630365e-08,2.850819881573292e-09,2.9923182546092697e-09,False,4U 1630-47,1633788074,L,0.01,decay,2.58,0.138351002887583,,-1.4,0.5,False,SS,candidateBH,11.5,"(""gauss"", 11.5, 1.0)",5.225677709385751e+29,2.8022393482976984e+28,4.412006875523875e+38,4.511102806628899e+37,4.735008116067023e+37
