t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
59338.91,0.0,3.2383058672073148e-09,2.9444147244781045e-10,3.058970525162725e-10,False,MAXI J1803-298,1620163936,L,,rise,4.068,0.2046962627895292,,0.18,0.03,False,HS,candidateBH,8.0,"(""uniform"", 6, 12)",3.987384836078013e+29,2.0063981667866494e+28,2.4797911499594604e+37,2.2547387044287767e+36,2.342461875853354e+36
59341.13,0.0,4.801940631051829e-09,4.608258850322527e-10,4.797025606320613e-10,False,MAXI J1803-298,1620351977,L,,rise,6.114,0.30635353759994355,,0.21,0.01,False,HS,candidateBH,8.0,"(""uniform"", 6, 12)",5.9928394512735925e+29,3.0028255907199373e+28,3.677172684673625e+37,3.528857366276876e+36,3.6734089157987557e+36
59349.94,0.0,1.508345449979186e-08,1.525061176908426e-09,1.6866846169397913e-09,False,MAXI J1803-298,1621113378,L,,peak/trough,20.657,1.0331288024733412,,-0.45,0.01,False,IMS,candidateBH,8.0,"(""uniform"", 6, 12)",2.0247642221942855e+30,1.012655388568741e+29,1.1550427449787738e+38,1.167843114494213e+37,1.2916091800392885e+37
59356.05,0.0,9.301736162732042e-09,7.03237690919305e-10,8.16487282129018e-10,False,MAXI J1803-298,1621641679,L,,unclear,2.125,0.10811596783084357,,,,False,IMS,candidateBH,8.0,"(""uniform"", 6, 12)",2.0828890798096804e+29,1.0597344411666767e+28,7.122972307582857e+37,5.385169510758807e+36,6.252398690257416e+36
59361.98,0.0,1.1378375593537938e-08,9.236759636414497e-10,9.985551545739027e-10,False,MAXI J1803-298,1622155550,L,,unclear,1.863,0.09527288439005088,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",1.8260811085578518e+29,9.338487082259161e+27,8.713196422703369e+37,7.073215360115658e+36,7.646616275917829e+36
59370.93,0.0,6.6830795566260285e-09,6.541001736115084e-10,7.393008417091646e-10,False,MAXI J1803-298,1622926875,L,,decay,8.374,0.4192262992704538,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",8.208053249094712e+29,4.109185321032721e+28,5.117688760292528e+37,5.008890105577305e+36,5.661329595184279e+36
59377.99,0.0,6.9117039351686426e-09,6.437299262439119e-10,7.260084252298305e-10,False,MAXI J1803-298,1623537075,L,,decay,4.041,0.20294137700331102,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",3.9609198924757264e+29,1.9891970729493455e+28,5.292762003470721e+37,4.929478065147555e+36,5.559540517503811e+36
59384.94,0.0,3.5345428386321393e-09,3.4736628359900927e-10,3.9066065604316915e-10,False,MAXI J1803-298,1624136593,L,,decay,1.034,0.057869594779987876,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",1.0135093216579807e+29,5.672279859776377e+27,2.706639956142056e+37,2.6600199955972386e+36,2.991554464645598e+36
59392.07,0.0,5.2781128077923e-09,4.766372146725215e-10,5.248499602014041e-10,False,MAXI J1803-298,1624752089,L,,decay,0.314,0.02542616762313975,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",3.0777749226364217e+28,2.4922299709952115e+27,4.0418101210861e+37,3.649935476001093e+36,4.019133274419302e+36
59399.94,0.0,5.506719796270876e-09,5.187170407539492e-10,5.977438550894604e-10,False,MAXI J1803-298,1625431872,L,,decay,0.161,0.022490053356984282,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",1.578094785173452e+28,2.204437013722334e+27,4.216870047508969e+37,3.972169337123506e+36,4.577331427533739e+36
59407.05,0.0,3.783345576306497e-09,3.6246544140124173e-10,4.1654894824516513e-10,False,MAXI J1803-298,1626045690,L,,decay,0.073,0.024333333333333332,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",7.155336603581491e+27,2.3851122011938302e+27,2.8971651419246556e+37,2.775644520967066e+36,3.1897987334781697e+36
59421.72,0.0,2.217760131557555e-09,2.2170986804917734e-10,2.573712117149234e-10,False,MAXI J1803-298,1627313073,L,,decay,0.069,0.023000000000000003,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.763263365029081e+27,2.2544211216763607e+27,1.6982898381097468e+37,1.69778332002087e+36,1.9708664938911736e+36
59448.65,0.0,2.014259651168072e-09,1.8639389704288764e-10,2.0351518856957395e-10,False,MAXI J1803-298,1629643583,L,,decay,0.068,0.02266666666666667,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.665245055390978e+27,2.2217483517969925e+27,1.54245567327913e+37,1.4273448996095608e+36,1.558454278849167e+36
59454.66,0.0,1.8695070599673105e-09,1.8661946435563221e-10,2.0856846104748652e-10,False,MAXI J1803-298,1630162277,L,,decay,0.067,0.022333333333333334,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.567226745752875e+27,2.1890755819176248e+27,1.4316087646444898e+37,1.4290722220083757e+36,1.5971506246636777e+36
59462.73,0.0,1.949770790453828e-09,1.8053157697584485e-10,1.9685199195305963e-10,False,MAXI J1803-298,1630859622,L,,decay,0.068,0.02266666666666667,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.665245055390978e+27,2.2217483517969925e+27,1.4930721645471203e+37,1.382453125896353e+36,1.5074296484478347e+36
59470.62,0.0,1.0640002284240274e-09,8.389539245102883e-11,9.165729274123146e-11,False,MAXI J1803-298,1631541977,L,,decay,0.069,0.023000000000000003,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.763263365029081e+27,2.2544211216763607e+27,8.147773737865486e+36,6.424441058183656e+35,7.018822578515814e+35
59477.66,0.0,8.685810959409217e-10,7.214172110147053e-11,7.959008130966718e-11,False,MAXI J1803-298,1632148282,L,,peak/trough,0.469,0.03215435429300361,,-0.82,0.25,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",4.597058722027011e+28,3.1517154553048816e+27,6.65131646935467e+36,5.524382466210609e+35,6.094754089009938e+35
59484.57,0.0,6.709033273623278e-10,5.716320330784163e-11,6.204362967861765e-11,False,MAXI J1803-298,1632745869,L,,unclear,0.09,0.02245551157288562,,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 12)",8.821647867429233e+27,2.2010512864330988e+27,5.137563287393278e+36,4.3773754388545564e+35,4.751102894461342e+35
59491.64,0.0,4.888165658781112e-10,4.145250374094548e-11,4.548052383014296e-11,False,MAXI J1803-298,1633356072,L,,unclear,0.069,0.023000000000000003,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",6.763263365029081e+27,2.2544211216763607e+27,3.7432010555058347e+36,3.174300271058282e+35,3.482753177567232e+35
59496.64,0.0,4.518967398117504e-10,4.765307153598094e-11,5.2602579127385013e-11,False,MAXI J1803-298,1633788074,L,,unclear,0.073,0.024333333333333332,,,,True,SS,candidateBH,8.0,"(""uniform"", 6, 12)",7.155336603581491e+27,2.3851122011938302e+27,3.4604808255716593e+36,3.6491199382972135e+35,4.0281374130240756e+35
59510.54,0.0,1.5871788726918148e-11,2.4412050347281063e-12,2.916328336534808e-12,False,MAXI J1803-298,1634986873,L,,rise,0.103,0.020652421165567973,,-0.47,1.14,False,HS,candidateBH,8.0,"(""uniform"", 6, 12)",1.0095885892724568e+28,2.0243154125831457e+27,1.2154108608950074e+35,1.8693968045630825e+34,2.2332310460690743e+34
59518.61,0.0,4.051879919201719e-12,6.683748959695773e-13,8.141776648905826e-13,False,MAXI J1803-298,1635685270,L,,decay,0.087,0.02144580378535624,,-0.55,0.18,False,HS,candidateBH,8.0,"(""uniform"", 6, 12)",8.527592938514926e+27,2.1020814358710408e+27,3.102800160443158e+34,5.118201367771925e+33,6.234712379505661e+33
