t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58699.839,0.0,1.0853363592330365e-08,1.077068619311068e-09,1.2493442206177438e-09,False,EXO 1846-031,1564947058,L,0.01041667,rise,6.9,0.3652738698565776,121,0.1,0.2,False,HS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",2.1403549204557933e+29,1.133066267625297e+28,2.63021401362546e+37,2.610177897430902e+36,3.0276721579961463e+36
58705.803,0.0,3.436447172200056e-08,3.3957790246275873e-09,3.793259794831848e-09,False,EXO 1846-031,1565459161,L,0.01041667,peak/trough,30.8,1.5472879499304582,91,-0.5,0.1,False,IMS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",9.554048050730209e+29,4.799630981153063e+28,8.327917361758138e+37,8.229361802697273e+36,9.19262031978655e+36
58711.904,0.0,2.1007942030466005e-08,2.9949826660574947e-09,3.596206779239402e-09,False,EXO 1846-031,1565987538,L,0.01041667,decay,12.4,0.6378871373526825,69,-0.7,0.1,False,IMS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",3.84643492951476e+29,1.978702714678659e+28,5.091083796824953e+37,7.258068258577864e+36,8.715080247873116e+36
58718.695,0.0,1.6538185150333103e-08,1.5951179337487654e-09,1.8196012521925036e-09,False,EXO 1846-031,1566574272,L,0.01041667,peak/trough,5.4,0.2879236009777594,69,-0.4,0.2,False,SS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",1.675060372530621e+29,8.931285450262286e+27,4.0078788453265847e+37,3.86562332224462e+36,4.409638239807233e+36
58726.779,0.0,2.5298610237786042e-08,2.2063207919884445e-09,2.4603218499503537e-09,False,EXO 1846-031,1567272657,L,0.01041667,rise,18.2,0.9207062506576134,67,-0.3,0.1,False,SS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",5.64557384815876e+29,2.8559973244774322e+28,6.13088823631552e+37,5.346817893157146e+36,5.96236636939101e+36
58747.654,0.0,2.6438964276881466e-08,2.117857159739052e-09,2.3108824145646576e-09,False,EXO 1846-031,1569076254,L,0.01041667,decay,21.6,1.0890362712049586,80,-0.3,0.1,False,SS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",6.700241490122484e+29,3.378150929896178e+28,6.407242672302785e+37,5.132434321410792e+36,5.600213481214027e+36
58804.439,0.0,3.83212231056291e-09,3.6189656633672104e-10,3.92678719107523e-10,False,EXO 1846-031,1573982785,L,0.01041667,decay,0.4,0.10296115772464878,73,-0.7,1.0,False,SS,candidateBH,4.5,"(""uniform"", 2.4, 7.5)",1.2407854611337935e+28,3.1938176891561896e+27,9.286800094204878e+36,8.770234334860252e+35,9.516211827446392e+35
