t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58512.029,0.0,3.447268461949646e-08,2.631321833755387e-09,2.8909217866279247e-09,False,MAXI J1348-630,1548721245,L,0.014,rise,13.7,0.6867503185292309,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.0155309492942673e+29,5.090629218278323e+27,1.996354820732158e+37,1.5238302690079495e+36,1.6741677385434165e+36
58515.161,0.0,5.92635029047232e-08,5.560867030446745e-09,6.306961061939571e-09,False,MAXI J1348-630,1548991875,L,0.01,rise,28.57,1.4335313913549297,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",2.1177897241851982e+29,1.0626244486903674e+28,3.432021063146505e+37,3.220365291017778e+36,3.652437359941533e+36
58523.219,0.0,2.531261658748947e-07,1.845736129979392e-08,2.047105616252142e-08,False,MAXI J1348-630,1549688122,L,0.01,rise,485.6,24.332661177931197,,,,False,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",3.5995753939948624e+30,1.8036912777284837e+29,1.4658842126035013e+38,1.0688880954748515e+37,1.1855035981855405e+37
58530.114,0.0,2.2301591757934751e-07,2.2920649474887455e-08,2.5654204904494364e-08,False,MAXI J1348-630,1550284172,L,0.01,decay,16.03,0.8154153849419327,,,,False,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.1882453370209566e+29,6.044376349921396e+27,1.2915121264090262e+38,1.3273625068244526e+37,1.485666004793043e+37
58537.092,0.0,1.8798600723535753e-07,1.9627639562543918e-08,2.1636603907342685e-08,False,MAXI J1348-630,1550886965,L,0.01,decay,2.057,0.1099960112913191,,,,False,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.5247789508746768e+28,8.153602464617241e+26,1.0886496828339508e+38,1.1366603237543305e+37,1.2530018764557348e+37
58543.076,0.0,1.7178347470752127e-07,1.7826633608249023e-08,1.953112205310416e-08,False,MAXI J1348-630,1551404170,L,0.01,decay,1.51,0.08364358911476719,,,,False,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.1193078346236084e+28,6.200193682926946e+26,9.948188591628468e+37,1.0323618927295972e+37,1.1310708781575653e+37
58551.1,0.0,1.4640464655614635e-07,1.375994336771404e-08,1.4705382720856783e-08,False,MAXI J1348-630,1552093390,L,0.01,decay,0.12,0.04,,,,True,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.895161599657815e+26,2.965053866552605e+26,8.4784699873548685e+37,7.968549469919021e+36,8.516064823361772e+36
58560.075,0.0,8.56902498676278e-08,7.109865352299362e-09,7.885900456321613e-09,False,MAXI J1348-630,1552872672,L,0.01,decay,0.12,0.04,,,,True,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.895161599657815e+26,2.965053866552605e+26,4.962425912028685e+37,4.1174089362311765e+36,4.566820242044014e+36
58567.074,0.0,6.341935064791577e-08,4.81925515192022e-09,5.3406318401446564e-09,False,MAXI J1348-630,1553477469,L,0.01,decay,0.12,0.04,,,,True,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.895161599657815e+26,2.965053866552605e+26,3.672691227594885e+37,2.790888891036056e+36,3.0928244311435287e+36
58574.061,0.0,5.7292614931009956e-08,5.742515587932889e-09,6.498260096162214e-09,False,MAXI J1348-630,1554080984,L,0.01,decay,8.085,0.4099293384230995,,,,False,IMS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",5.993115127769454e+28,3.038656424761906e+27,3.317884559103527e+37,3.325560165574027e+36,3.763220942185601e+36
58582.053,0.0,4.2744263800087155e-08,4.117639984071958e-09,4.6732982334208536e-09,False,MAXI J1348-630,1554771678,L,0.01,decay,9.35,0.47608428875567826,,,,False,IMS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",6.9308134130667145e+28,3.5290389029499273e+27,2.4753719658865814e+37,2.3845750695008134e+36,2.7063634758902263e+36
58588.053,0.0,4.437390616327742e-08,3.7677364077665904e-09,4.295566674649144e-09,False,MAXI J1348-630,1555290074,L,0.01,decay,0.135,0.045000000000000005,,,,True,SS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.0007056799615042e+27,3.335685599871681e+26,2.569746524286488e+37,2.1819416804686235e+36,2.4876145659576094e+36
58607.908,0.0,3.2598628756068963e-09,2.436422854908969e-10,2.7198605473160834e-10,False,MAXI J1348-630,1557005454,L,0.01,decay,3.429,0.17518876248207244,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",2.54179242710222e+28,1.2986102939350869e+27,1.8878259812010783e+36,1.4109619153330028e+35,1.5751041078717652e+35
58614.909,0.0,3.9866257565352044e-10,3.502739772580735e-11,3.9116515333631565e-11,False,MAXI J1348-630,1557610250,L,0.01,decay,0.323,0.04313725188279847,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",2.394280997241228e+27,3.1976068871886306e+26,2.3087031472486155e+35,2.0284789269957227e+34,2.2652846686728227e+34
58621.888,0.0,5.111652469829991e-11,5.721750344792631e-12,6.343356363638594e-12,False,MAXI J1348-630,1558213252,L,0.01,decay,0.268,0.04408582538639829,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.9865860905902452e+27,3.2679211755525805e+26,2.960219710965349e+34,3.3135347623586115e+33,3.673514318931188e+33
58628.019,0.0,6.039768202847834e-11,2.013256067615946e-11,0.0,True,MAXI J1348-630,1558743128,L,0.01,decay,0.133,0.040549013551503324,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",9.858804106287412e+26,3.0057502353944726e+26,3.49770274666708e+34,1.165900915555694e+34,0.0
58634.896,0.0,9.37217317141912e-10,8.062399926853391e-11,8.719226135632487e-11,False,MAXI J1348-630,1559334653,L,0.01,rise,0.794,0.06946286777840374,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",5.885631925106921e+27,5.14902861720471e+26,5.42753873045251e+35,4.66903321812697e+34,5.049409212266335e+34
58650.881,0.0,9.892410805445279e-09,9.879412123689804e-10,1.0881211344867447e-09,False,MAXI J1348-630,1560717071,L,0.01,rise,6.257,0.3258160869263518,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",4.638085510754912e+28,2.4151556208150475e+27,5.728814630510214e+36,5.7212869368385034e+35,6.301440970874082e+35
58686.86,0.0,2.5134276647282124e-09,2.1947110299939227e-10,2.4814138763602506e-10,False,MAXI J1348-630,1563825653,L,0.01,decay,1.106,0.06291335311362764,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.198373941017955e+27,4.6635370226837754e+26,1.4555563311723966e+36,1.2709836768455334e+35,1.4370167594959468e+35
58691.75,0.0,1.4569371403804377e-09,1.956865455779422e-10,2.1538791118193171e-10,False,MAXI J1348-630,1564248236,L,0.01,decay,0.699,0.0429709494891607,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",5.181431631800677e+27,3.185279498306816e+26,8.437299026189672e+35,1.1332444308558596e+35,1.2473374196458508e+35
58699.713,0.0,1.024547458627351e-10,1.0676687492286734e-11,1.2082614656254165e-11,False,MAXI J1348-630,1564936258,L,0.01,decay,0.44,0.047413078364518794,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",3.2615592532078653e+27,3.514558283246953e+26,5.933278132167328e+34,6.18299873651926e+33,6.997188145428043e+33
58705.765,0.0,8.335451840810586e-12,1.113908498599899e-12,1.2665072323724783e-12,False,MAXI J1348-630,1565459161,L,0.01,decay,0.139,0.03961442287854261,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.0303562186270302e+27,2.9364724431818182e+26,4.8271608808707924e+33,6.450778712420777e+32,7.334496418677452e+32
58711.867,0.0,8.109967116772966e-12,2.7033223722576576e-12,0.0,True,MAXI J1348-630,1565987538,L,0.01,decay,0.135,0.045000000000000005,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.0007056799615042e+27,3.335685599871681e+26,4.6965799525785476e+33,1.5655266508595172e+33,0.0
58718.658,0.0,5.6530711797811194e-12,1.884357059927041e-12,0.0,True,MAXI J1348-630,1566574272,L,0.01,decay,0.11,0.03666666666666667,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.153898133019663e+26,2.7179660443398876e+26,3.2737618280287313e+33,1.0912539426762446e+33,0.0
58726.741,0.0,2.0808636779096009e-13,6.936212259698674e-14,0.0,True,MAXI J1348-630,1567272657,L,0.01,decay,0.12,0.04,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",8.895161599657815e+26,2.965053866552605e+26,1.2050532996005345e+32,4.0168443320017843e+31,0.0
58775.61615,0.0,8.271320679694343e-13,2.640814721484695e-13,3.63762881731718e-13,False,MAXI J1348-630,1571494725,L,0.01,decay,0.15,0.049999999999999996,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.1118951999572268e+27,3.706317333190756e+26,4.790021750551608e+32,1.529327714997507e+32,2.106594802708884e+32
58782.59722,0.0,1.3176226145113808e-12,4.392075381704605e-13,0.0,True,MAXI J1348-630,1572097857,L,0.01,decay,0.15,0.049999999999999996,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.1118951999572268e+27,3.706317333190756e+26,7.630511773074458e+32,2.5435039243581537e+32,0.0
58788.66968,0.0,6.344636701358441e-13,2.1148789004528148e-13,0.0,True,MAXI J1348-630,1572623454,L,0.01,decay,0.18,0.06,,,,True,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.334274239948672e+27,4.447580799828907e+26,3.674255777975471e+32,1.2247519259918243e+32,0.0
58817.44918,0.0,7.386259564254403e-11,8.75854645777397e-12,1.0278162452040945e-11,False,MAXI J1348-630,1575109856,L,0.01,decay,0.474,0.035180818637433664,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",3.513588831864837e+27,2.607825558235216e+26,4.277472164131578e+34,5.072180085938151e+33,5.9522080702109e+33
58824.39566,0.0,5.455117505444183e-12,8.412905747269156e-13,1.0163604160815157e-12,False,MAXI J1348-630,1575705658,L,0.01,decay,0.164,0.030137020423392887,,,,False,HS,candidateBH,2.2,"(""gauss"", 2.2, 0.6)",1.215672085286568e+27,2.2339472233188976e+26,3.15912446328439e+33,4.8720153740005944e+32,5.885865979518579e+32
