t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58658.80788,0.0,1.4878731803717336e-11,2.799534877969638e-12,3.2661826658322535e-12,False,GX 339-4,1561401054,L,0.006941508022,peak/trough,0.3982,0.056522721979748995,,-0.35,0.024,False,HS,BH,10.0,"(""uniform"", 8, 12)",6.098576702795698e+28,8.656658850936605e+27,1.7802589611316543e+35,3.3496786683532213e+34,3.908028611744987e+34
58664.73464,0.0,1.683284840206764e-11,2.5599474331336007e-12,3.056532321794327e-12,False,GX 339-4,1561913155,L,0.006941508022,rise,0.4018,0.060248220720615475,,-0.08,0.019,False,HS,BH,10.0,"(""uniform"", 8, 12)",6.153712001967131e+28,9.227232427715686e+27,2.014071468219125e+35,3.063009279274357e+34,3.657179340045229e+34
58671.87165,0.0,2.5569577916328714e-11,4.07619505136097e-12,4.859227744137802e-12,False,GX 339-4,1562529792,L,0.006848954115,rise,0.4818,0.05967820456414553,,-1.29,0.2,False,HS,BH,10.0,"(""uniform"", 8, 12)",7.378940872443414e+28,9.139932396272572e+27,3.0594321356424552e+35,4.87721861193361e+34,5.814127070641578e+34
58678.92249,0.0,3.212552945285211e-11,3.3357658502383913e-12,3.761675775399196e-12,False,GX 339-4,1563139019,L,0.006848954588,rise,0.5148,0.05882990396048595,,0.055,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",7.884347781514881e+28,9.0100120974668e+27,3.843859977047906e+35,3.991285766465764e+34,4.500892345107766e+34
58686.86963,0.0,3.486421577173874e-11,4.255147257383804e-12,4.9621138838061595e-12,False,GX 339-4,1563825653,L,0.006941507563,rise,0.7098,0.06816729494412992,,-0.5,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.0870843153300822e+29,1.0440067223477491e+28,4.17154723730946e+35,5.091337175658801e+34,5.937231629912601e+34
58699.72388,0.0,3.840901685794421e-11,6.6113778701398664e-12,7.662089435207321e-12,False,GX 339-4,1564936258,L,0.006848954581,rise,0.7537,0.07826952935210484,,-0.8,0.008,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.1543187495974682e+29,1.198726088009871e+28,4.5956871426722166e+35,7.910596718870471e+34,9.167786312682937e+34
58705.77584,0.0,5.835900267214437e-11,7.848330254684642e-12,9.229230671524516e-12,False,GX 339-4,1565459161,L,0.006941508022,rise,0.7796,0.06668020995767786,,-0.07,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.1939855342791377e+29,1.0212314791195881e+28,6.982728020128304e+35,9.390625794015725e+34,1.104289049905962e+35
58711.8776,0.0,7.825363183289808e-11,9.535412726072092e-12,1.0709624953510735e-11,False,GX 339-4,1565987538,L,0.006941507556,rise,0.9579,0.0726298218709092,,-0.15,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.4670584187865393e+29,1.1123519326723466e+28,9.363145404422716e+35,1.14092411756743e+35,1.2814200864272042e+35
58718.66876,0.0,1.4147006522590508e-10,2.0833670022096353e-11,2.31909198340947e-11,False,GX 339-4,1566574272,L,0.006941507556,rise,1.41,0.12048045484641896,,-0.43,0.007,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.159465884214449e+29,1.8452016450743342e+28,1.6927071115521655e+36,2.4927748036180385e+35,2.7748227064095578e+35
58726.75162,0.0,2.5319681124708884e-10,2.728643944203248e-11,3.086688990755023e-11,False,GX 339-4,1567272657,L,0.00694150757,rise,1.95,0.11298964554329746,,-0.38,0.006,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.98649537178594e+29,1.7304771973066241e+28,3.0295316704342506e+36,3.2648567750860307e+35,3.69326217349058e+35
