t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58502.35038,0.0,6.418915034425696e-08,8.428388016141952e-09,9.721357508004512e-09,False,MAXI J1631-479,1547884999,L,0.010266204,decay,4.67,0.3074447104765343,,,,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.8603063455185184e+29,1.2247138025601725e+28,1.9976492856474743e+38,2.623023238242959e+37,3.0254120481790165e+37
58509.3506,0.0,5.740412435272859e-08,8.169869142973782e-09,9.730735684600729e-09,False,MAXI J1631-479,1548489789,L,0.010185185,decay,6.88,0.4373053852858435,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",2.7406654512135775e+29,1.742017094596735e+28,1.7864905111134087e+38,2.5425688250686006e+37,3.028330657893841e+37
58515.17573,0.0,4.11899164283454e-08,5.6268667860824135e-09,6.558414676446988e-09,False,MAXI J1631-479,1548991875,L,0.010277778,decay,3.36,0.22521989254948152,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.3384645226857008e+29,8.971691547040673e+27,1.2818834131261446e+38,1.751153638171926e+37,2.041063376461475e+37
58523.23337,0.0,3.5980340353418956e-08,5.121919134878994e-09,5.835485186997106e-09,False,MAXI J1631-479,1549688122,L,0.010277778,decay,4.69,0.3501289048336341,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.8682733962487908e+29,1.394747373472075e+28,1.1197546753443072e+38,1.5940074056223423e+37,1.8160783797092538e+37
58530.12843,0.0,2.6908297875541962e-08,3.6822764415893524e-09,4.261186228463223e-09,False,MAXI J1631-479,1550284172,L,0.010185185,decay,4.86,0.30846231536445423,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.935993327456103e+29,1.228767457442888e+28,8.374209931238822e+37,1.1459720005089036e+37,1.3261362052071494e+37
58543.09068,0.0,1.4329524771945267e-08,1.9733423509670184e-09,2.319176957548541e-09,False,MAXI J1631-479,1551404170,L,0.010266204,decay,3.99,0.28248938033136756,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.5894266206892697e+29,1.1253036119315574e+28,4.459533234327252e+37,6.141296335292384e+36,7.217578309869985e+36
58560.08841,0.0,9.61678846461838e-09,1.3052013414147714e-09,1.5655320540002648e-09,False,MAXI J1631-479,1552872672,L,0.010266204,decay,15.61,0.926919764596699,,-0.89,0.07,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",6.2182830949773174e+29,3.692408393716853e+28,2.992868810933964e+37,4.061955195418197e+36,4.872138005502764e+36
58567.08829,0.0,1.2395126068263287e-08,1.7334016371561693e-09,2.000973997733493e-09,False,MAXI J1631-479,1553477469,L,0.010277778,decay,37.36,1.9682032415378246,,-0.242,0.043,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.4882450764148147e+30,7.840387536408849e+28,3.857523366951987e+37,5.394569835609292e+36,6.227289589803891e+36
58574.07443,0.0,8.456342845458048e-09,1.1776696036462274e-09,1.3733795628082345e-09,False,MAXI J1631-479,1554080984,L,0.010266204,decay,22.29,1.2341030143387544,,-0.306,0.026,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",8.879278038888175e+29,4.916080660809242e+28,2.6317231422787963e+37,3.665059951464393e+36,4.274134628442197e+36
58582.06773,0.0,7.056797988461059e-09,9.86181468150536e-10,1.1481905889627117e-09,False,MAXI J1631-479,1554771678,L,0.009733796,decay,7.31,0.4544119826765135,,-0.369,0.043,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",2.911957041914426e+29,1.8101616592136384e+28,2.196166701849643e+37,3.069124135159948e+36,3.573317449330797e+36
58588.06741,0.0,6.3821508621540036e-09,8.700236555507647e-10,1.0208159532764167e-09,False,MAXI J1631-479,1555290074,L,0.010266204,decay,3.48,0.2884024965217881,,,,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.3862668270673328e+29,1.148858660263094e+28,1.9862078002746213e+37,2.7076260157459605e+36,3.176911127353208e+36
58614.92263,0.0,2.26222568809788e-09,3.249609830877547e-10,3.715804919429848e-10,False,MAXI J1631-479,1557610250,L,0.010185185,decay,2.37,0.17590409318716835,,,,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",9.440955115372354e+28,7.007184170423342e+27,7.040338601718889e+36,1.0113205615700048e+36,1.1564064959723422e+36
58621.90184,0.0,2.7763927119792224e-09,1.3406144264648704e-09,2.8717256265732853e-09,False,MAXI J1631-479,1558213252,L,0.010277778,quiescence,2.41,0.2421161911149273,,,,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",9.600296129977793e+28,9.644759886164316e+27,8.640492806053125e+36,4.1721652911641257e+36,8.937181152473277e+36
58628.03314,0.0,1.4317807369763854e-09,2.0914250317285859e-10,2.423444247146177e-10,False,MAXI J1631-479,1558743128,L,0.010277778,quiescence,2.44,0.21744884455889849,,,,False,SS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",9.719801890931872e+28,8.662129879198903e+27,4.455886627389505e+36,6.5087848931025105e+35,7.542071585546678e+35
58634.88214,0.0,3.9642519598092737e-10,5.5081877693110503e-11,6.624651645907649e-11,False,MAXI J1631-479,1559334653,L,0.010277778,quiescence,2.66,0.22380571931923457,,,,False,IMS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",1.0596177471261799e+29,8.915357597706822e+27,1.2337264246633122e+36,1.71421919492051e+35,2.0616771770830596e+35
58642.86354,0.0,2.119882289910364e-10,3.0104793285715395e-11,3.4733840544694284e-11,False,MAXI J1631-479,1560024256,L,0.010277778,quiescence,1.9,0.15305227865013968,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",7.568698193758426e+28,6.096876341946967e+27,6.5973475570004316e+35,9.369000598892472e+34,1.080961990924839e+35
58650.86677,0.0,4.324092970257162e-11,6.010225229559662e-12,6.941836910668402e-12,False,MAXI J1631-479,1560717071,L,0.010277778,quiescence,1.515,0.10382226398995545,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",6.0350409281810605e+28,4.135786220698349e+27,1.3457135959551355e+35,1.8704597384477609e+34,2.1603893292410158e+34
58658.78311,0.0,7.808780849589295e-11,1.0915609844377986e-11,1.2825730079543536e-11,False,MAXI J1631-479,1561401054,L,0.010266204,quiescence,1.14,0.15115885683611133,,,,False,HS,candidateBH,5.1,"(""uniform"", 4.5, 6.5)",4.541218916255055e+28,6.021451403716128e+27,2.4301934832130713e+35,3.397078803985007e+34,3.991532898300752e+34
