t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58375.705,0.0,1.5200000000000003e-09,1.7176728442866937e-10,1.936507468749109e-10,False,H1743-322,1536942657,L,0.01041667,peak/trough,2.42,0.13505924625881785,65,-0.4,0.2,False,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",2.6783349870609645e+29,1.494768200748242e+28,1.3142656186507836e+37,1.4851831337737512e+36,1.6743981489719803e+36
58382.685,0.0,1.2995617430962534e-09,1.4544977538434604e-10,1.6651002926528144e-10,False,H1743-322,1537545949,L,0.01041667,decay,1.69,0.09818477478713286,34,0.03,0.07,False,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",1.8704074909640617e+29,1.0866599897069386e+28,1.1236640251745313e+37,1.2576292041324015e+36,1.4397263593677308e+36
58389.716,0.0,6.495473476028177e-10,7.01303413624312e-11,8.333629917890103e-11,False,H1743-322,1538154030,L,0.01041667,decay,0.88,0.06660330322138686,36,-0.1,0.2,False,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",9.739399952948962e+28,7.371320548416142e+27,5.616300964738109e+36,6.063808978742517e+35,7.20566005239639e+35
58396.662,0.0,2.1857051498440942e-10,2.450301469889078e-11,2.802054969320232e-11,False,H1743-322,1538754149,L,0.01041667,decay,0.32,0.08158431221748456,37,-1.0,0.3,False,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",3.541599982890532e+28,9.029343711049348e+27,1.8898665335184548e+36,2.1186493271083504e+35,2.4227924393073394e+35
58403.633,0.0,6.889186042364538e-11,8.106950125801139e-12,8.922055614431281e-12,False,H1743-322,1539354654,L,0.01041667,decay,0.2,0.1004987562112089,36,-0.8,0.8,False,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",2.2134999893065824e+28,1.1122699789941786e+28,5.956723918400375e+35,7.00966172530071e+34,7.714441409037645e+34
58410.591,0.0,1.7813480305412127e-11,2.1037540678111035e-12,2.394913666632462e-12,False,H1743-322,1539955889,L,0.01041667,quiescence,0.11,0.03666666666666667,39,,,True,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",1.2174249941186202e+28,4.0580833137287337e+27,1.5402397838102639e+35,1.8190076588295141e+34,2.0707583497973212e+34
58418.511,0.0,9.000000000000006e-12,5.0803543183522155e-12,1.1665133172432129e-11,False,H1743-322,1540640133,L,0.01041667,quiescence,0.11,0.03666666666666667,35,,,True,HS,candidateBH,8.5,"(""gauss"", 8.5, 0.8)",1.2174249941186202e+28,4.0580833137287337e+27,7.781835899905959e+34,4.39272040208839e+34,1.008623912204624e+35
