t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
59392.013,0.0,1.6064533050757867e-07,1.4257022549194293e-08,1.4086259378774206e-08,False,4U 1543-47,1624752089,L,0.0104,decay,0.25,0.03528809997718778,,-0.31,0.63,False,SS,BH,5.0,"(""gauss"", 5, 1.6)",9.573961891464457e+27,1.351387697615134e+27,4.8062883510039705e+38,4.265505955366737e+37,4.214415952677126e+37
59421.6822,0.0,7.170648215710378e-08,7.094144536121408e-09,7.085896652928579e-09,False,4U 1543-47,1627313073,L,0.0104,decay,0.066,0.022000000000000002,,,,True,SS,BH,5.0,"(""gauss"", 5, 1.6)",2.527525939346617e+27,8.425086464488724e+26,2.1453597735721487e+38,2.1224709200427236e+37,2.120003266312305e+37
59426.823,0.0,6.843289522494235e-08,5.417440617097644e-09,5.300697465688181e-09,False,4U 1543-47,1627759641,L,0.0104,decay,0.066,0.022000000000000002,,,,True,SS,BH,5.0,"(""gauss"", 5, 1.6)",2.527525939346617e+27,8.425086464488724e+26,2.0474185343943062e+38,1.6208240630426416e+37,1.585896110458777e+37
59645.2352,0.0,1.11230573726634e-10,1.0099402949670784e-11,9.959160713407041e-12,False,4U 1543-47,1646629276,L,0.0104,decay,5.895,0.2954277618978961,,-0.13,0.02,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",2.2575402140073187e+29,1.131365653636437e+28,3.32786648132663e+35,3.0216030927091196e+34,2.979644535660281e+34
59654.2191,0.0,2.799621924110348e-10,2.1796404191628057e-11,2.1185747164703823e-11,False,4U 1543-47,1647406582,L,0.0104,decay,5.832,0.2925056580649339,,-0.3,0.02,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",2.233413830040829e+29,1.1201752093405643e+28,8.376085503731521e+35,6.521185721925098e+34,6.338485499908611e+34
59657.0687,0.0,3.955103034671095e-10,3.5531154185672695e-11,3.500850247153435e-11,False,4U 1543-47,1647652872,L,0.0104,decay,6.872,0.34458229786220884,,-0.39,0.02,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",2.63169064472575e+29,1.3196071152824168e+28,1.1833126790861403e+36,1.0630434879168068e+35,1.047406464186591e+35
59666.0582,0.0,3.0875483782045405e-10,2.933318860544151e-11,2.906752674269602e-11,False,4U 1543-47,1648429574,L,0.0104,decay,6.871,0.344253689159608,,-0.26,0.02,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",2.6313076862500913e+29,1.3183486804040551e+28,9.237522034682237e+35,8.776088433238638e+34,8.696606041052988e+34
59673.0362,0.0,7.746507955917585e-11,9.437827798714783e-12,9.20957255365164e-12,False,4U 1543-47,1649032478,L,0.0104,decay,4.111,0.2065207071942182,,0.11,0.03,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",1.5743422934324153e+29,7.908885521902939e+27,2.317649123808787e+35,2.8236688650968504e+34,2.7553780207918065e+34
59679.039,0.0,5.0250813189851656e-11,5.3593029019946585e-12,5.353026564998003e-12,False,4U 1543-47,1649551118,L,0.0104,decay,2.08,0.10630145812734651,,-0.05,0.07,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",7.965536293698428e+28,4.07090443647328e+27,1.50343553279606e+35,1.6034300546409917e+34,1.6015522605402425e+34
59685.1738,0.0,4.9836687461172746e-11,4.6494938697996876e-12,4.590912324586387e-12,False,4U 1543-47,1650081167,L,0.0104,decay,2.145,0.10928660713920989,,-0.07,0.06,False,HS,BH,5.0,"(""gauss"", 5, 1.6)",8.214459302876505e+28,4.1852232479929724e+27,1.4910454579690387e+35,1.3910649101268691e+34,1.3735381138326429e+34
