t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
60070.16022,0.0,1.795262464150394e-10,1.5240722713416014e-11,1.494506104334333e-11,False,MAXI J1810-222,1683339854,L,0.01036598486,,0.2,0.022360679774997897,21.05,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",1.9607473953719202e+28,2.192182231378635e+27,1.3750219533561954e+36,1.1673127876529731e+35,1.1446675591566323e+35
60078.96848,0.0,1.5457664338647673e-10,1.5342391877405687e-11,1.626201430770482e-11,False,MAXI J1810-222,1684103257,L,0.01036598532,,0.24,0.0233238075793812,20.39,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",2.352896874446304e+28,2.286604748071377e+27,1.1839287144740953e+36,1.1750998012655668e+35,1.2455352420833251e+35
60086.06257,0.0,1.4777074908027228e-10,1.4700131473975825e-11,1.461294902920359e-11,False,MAXI J1810-222,1684711875,L,0.01036598485,,0.11,0.020742468512691542,21.68,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",1.078411067454556e+28,2.0335370554922002e+27,1.1318012162941463e+36,1.1259079882508941e+35,1.1192305370200612e+35
60091.1179,0.0,1.3894710875831742e-10,1.2392445689188357e-11,1.1666498087903144e-11,False,MAXI J1810-222,1685152874,L,0.01036598486,,0.1,0.011180339887498949,12.84,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",9.803736976859601e+27,1.0960911156893175e+27,1.0642194593450383e+36,9.491584221626584e+34,8.93556864803421e+34
60106.96526,0.0,1.5174781405384e-10,1.572630203999385e-11,1.600706693555746e-11,False,MAXI J1810-222,1686520945,L,0.01036598485,,0.11,0.020742468512691542,19.1,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",1.078411067454556e+28,2.0335370554922002e+27,1.1622622310915988e+36,1.204504131396487e+35,1.2260083906811826e+35
60160.81992,0.0,1.2803967122142444e-10,1.3381934822339217e-11,1.336692358575574e-11,False,MAXI J1810-222,1691176395,L,0.01036598533,,0.08,0.02039607805437114,20.44,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",7.842989581487682e+27,1.9995778460455303e+27,9.806775462956446e+35,1.0249450721850945e+35,1.023795336129143e+35
60191.62486,0.0,4.3840527725422194e-10,3.274282459972689e-11,3.183597662019797e-11,False,MAXI J1810-222,1693837274,L,0.01036598486,,0.51,0.03240756084619761,20.52,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 17)",4.999905858198397e+28,3.1771520259769496e+27,3.3578203339590634e+36,2.507828439493521e+35,2.4383714155146296e+35
60195.58998,0.0,6.647898044303103e-10,5.371166045783792e-11,5.2501130198067615e-11,False,MAXI J1810-222,1694179874,L,0.01036598485,,0.09,0.030335622624235024,25.64,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 17)",8.82336327917364e+27,2.9740246523727155e+27,5.0917378027599183e+36,4.113867122804947e+35,4.021150558200904e+35
60203.61979,0.0,6.089379060935083e-10,4.488590676047009e-11,4.338099931877501e-11,False,MAXI J1810-222,1694873611,L,0.01036598485,,0.58,0.035227829907617074,21.82,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 17)",5.686167446578569e+28,3.453643786798261e+27,4.6639586457659276e+36,3.437887686308539e+35,3.3226242743327797e+35
60218.51362,0.0,4.845524994069061e-10,4.505221502301755e-11,4.4649548447210564e-11,False,MAXI J1810-222,1696160474,L,0.01036598486,,0.17,0.03118092365533773,24.85,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 17)",1.6666352860661324e+28,3.056895742124708e+27,3.7112697309884575e+36,3.450625518051459e+35,3.419784602437518e+35
60223.57193,0.0,3.35680672817761e-10,2.669639392761978e-11,2.6052914480301277e-11,False,MAXI J1810-222,1696597476,L,0.01045853829,,0.09,0.030335622624235024,25.33,,,False,SS,candidateBH,8.0,"(""uniform"", 6, 17)",8.82336327917364e+27,2.9740246523727155e+27,2.5710351754067134e+36,2.0447220648204386e+35,1.995436883167895e+35
60231.50682,0.0,4.0367171230278495e-11,4.224642930177146e-12,4.194725893942826e-12,False,MAXI J1810-222,1697283077,L,0.01036598486,,0.15,0.030923292192132454,24.65,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",1.47056054652894e+28,3.031638231102427e+27,3.0917900721992527e+35,3.2357256334848574e+34,3.2128116682998226e+34
60239.47201,0.0,6.915099999999995e-11,8.22266434983205e-12,9.332364923276345e-12,False,MAXI J1810-222,1697970076,L,0.01036598486,,0.09,0.030335622624235024,25.25,,,False,HS,candidateBH,8.0,"(""uniform"", 6, 17)",8.82336327917364e+27,2.9740246523727155e+27,5.296392310053264e+35,6.297878010527632e+34,7.147816490614987e+34
