t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
59118.62333,0.0,3.4948865309084764e-13,1.0608206879577576e-13,1.52628995160877e-13,False,Cen X-4,1601122564,L,0.1667,quiescence,0.0129,0.0043,4.3,,,True,QS,NS,1.87,"(""gauss"", 1.87, 0.75)",6.9101042666172875e+25,2.303368088872429e+25,1.4625745111781706e+32,4.439426818055225e+31,6.3873684028021165e+31
59221.4352,0.0,6.802981822145833e-12,1.5327372742972901e-12,2.100986332986577e-12,False,Cen X-4,1610014143,L,0.0104,quiescence,0.069,0.023000000000000003,23.0,,,True,QS,NS,1.87,"(""gauss"", 1.87, 0.75)",3.6961022821441314e+26,1.2320340940480439e+26,2.846978786030146e+33,6.414349793317015e+32,8.792414379648227e+32
59223.3652,0.0,3.079540236551705e-12,4.90220102535313e-13,6.657127477974139e-13,False,Cen X-4,1610180483,L,0.0104,quiescence,0.054,0.018,18.0,,,True,QS,NS,1.87,"(""gauss"", 1.87, 0.75)",2.8926017860258414e+26,9.642005953419471e+25,1.2887563061903797e+33,2.051521331220222e+32,2.7859402246223523e+32
59230.3252,0.0,2.0249520728954116e-12,5.716561537218632e-13,7.61107203067444e-13,False,Cen X-4,1610782322,L,0.0104,quiescence,0.048,0.016,16.0,,,True,QS,NS,1.87,"(""gauss"", 1.87, 0.75)",2.5712015875785254e+26,8.570671958595084e+25,8.474218724933445e+32,2.392322932940574e+32,3.1851563294994523e+32
