t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
58502.35038,0.0,6.418915034425696e-08,8.428388016141952e-09,9.721357508004512e-09,False,MAXI J1631-479,1547884999,L,0.010266204,decay,4.67,0.3074447104765343,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.78841608132556e+29,1.177385576733865e+28,1.920451497629371e+38,2.5216583022818363e+37,2.908497072341784e+37
58509.3506,0.0,5.740412435272859e-08,8.169869142973782e-09,9.730735684600729e-09,False,MAXI J1631-479,1548489789,L,0.010185185,decay,6.88,0.4373053852858435,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",2.6347543125310186e+29,1.674698037463539e+28,1.7174528092684697e+38,2.444312994783824e+37,2.911302894383771e+37
58515.17573,0.0,4.11899164283454e-08,5.6268667860824135e-09,6.558414676446988e-09,False,MAXI J1631-479,1548991875,L,0.010277778,decay,3.36,0.22521989254948152,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.286740478212823e+29,8.624986673873823e+27,1.232345906867452e+38,1.6834815055718784e+37,1.9621878806476454e+37
58523.23337,0.0,3.5980340353418956e-08,5.121919134878994e-09,5.835485186997106e-09,False,MAXI J1631-479,1549688122,L,0.010277778,decay,4.69,0.3501289048336341,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.7960752508387323e+29,1.3408483167909594e+28,1.0764825230798558e+38,1.5324080815154402e+37,1.7458972749536135e+37
58530.12843,0.0,2.6908297875541962e-08,3.6822764415893524e-09,4.261186228463223e-09,False,MAXI J1631-479,1550284172,L,0.010185185,decay,4.86,0.30846231536445423,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.8611781917006904e+29,1.1812825809008705e+28,8.050594325769149e+37,1.1016866976754314e+37,1.2748885801168766e+37
58543.09068,0.0,1.4329524771945267e-08,1.9733423509670184e-09,2.319176957548541e-09,False,MAXI J1631-479,1551404170,L,0.010266204,decay,3.99,0.28248938033136756,,,,False,HS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.5280043178777273e+29,1.081817024814369e+28,4.287197627793747e+37,5.903970145928474e+36,6.938659940978817e+36
58560.08841,0.0,9.61678846461838e-09,1.3052013414147714e-09,1.5655320540002648e-09,False,MAXI J1631-479,1552872672,L,0.010266204,decay,15.61,0.926919764596699,,-0.89,0.07,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",5.977981805030407e+29,3.5497178010776004e+28,2.877211446204105e+37,3.90498371981041e+36,4.683857570270191e+36
58567.08829,0.0,1.2395126068263287e-08,1.7334016371561693e-09,2.000973997733493e-09,False,MAXI J1631-479,1553477469,L,0.010277778,decay,37.36,1.9682032415378246,,-0.242,0.043,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.430732865060448e+30,7.537401131655976e+28,3.7084520192953243e+37,5.18610038022977e+36,5.98664025003492e+36
58574.07443,0.0,8.456342845458048e-09,1.1776696036462274e-09,1.3733795628082345e-09,False,MAXI J1631-479,1554080984,L,0.010266204,decay,22.29,1.2341030143387544,,-0.306,0.026,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",8.53614442242971e+29,4.72610209176826e+28,2.5300220044866705e+37,3.523426220639073e+36,4.1089636240131733e+36
58582.06773,0.0,7.056797988461059e-09,9.86181468150536e-10,1.1481905889627117e-09,False,MAXI J1631-479,1554771678,L,0.009733796,decay,7.31,0.4544119826765135,,-0.369,0.043,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",2.7994264570642066e+29,1.7402092020678985e+28,2.111297344290288e+37,2.950519935669281e+36,3.4352290446459783e+36
58588.06741,0.0,6.3821508621540036e-09,8.700236555507647e-10,1.0208159532764167e-09,False,MAXI J1631-479,1555290074,L,0.010266204,decay,3.48,0.2884024965217881,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",1.3326954952918524e+29,1.1044618044411242e+28,1.909452160619983e+37,2.602991663411131e+36,3.0541415733960544e+36
58614.92263,0.0,2.26222568809788e-09,3.249609830877547e-10,3.715804919429848e-10,False,MAXI J1631-479,1557610250,L,0.010185185,decay,2.37,0.17590409318716835,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",9.076115873108305e+28,6.736396338906248e+27,6.768269539919082e+36,9.722387713421841e+35,1.1117179592105475e+36
58621.90184,0.0,2.7763927119792224e-09,1.3406144264648704e-09,2.8717256265732853e-09,False,MAXI J1631-479,1558213252,L,0.010277778,quiescence,2.41,0.2421161911149273,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",9.229299263371737e+28,9.272044748163356e+27,8.306586881321477e+36,4.0109348219131716e+36,8.591809909860788e+36
58628.03314,0.0,1.4317807369763854e-09,2.0914250317285859e-10,2.423444247146177e-10,False,MAXI J1631-479,1558743128,L,0.010277778,quiescence,2.44,0.21744884455889849,,,,False,SS,candidateBH,5.0,"(""uniform"", 4.0, 6.0)",9.344186806069308e+28,8.327387804599487e+27,4.283691941482753e+36,6.257257360195101e+35,7.25061339633321e+35
