t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
60141.74886,0.0,5.574639023182053e-10,5.6699663374363736e-11,6.257115267985206e-11,False,MAXI J1807+132,1689525980,L,0.0104167,decay,0.135,0.020163395051429212,0.02,,,False,IMS,NS,6.3,"(""uniform"", 4.2, 8.4)",8.207795825400042e+27,1.2259039239186116e+27,2.6478876679737167e+36,2.693167015889412e+35,2.972055820348139e+35
60146.75236,0.0,2.6229557785329505e-10,1.6536238921229848e-11,1.677016393124878e-11,False,MAXI J1807+132,1689958275,L,0.0104167,decay,0.212,0.07066666666666667,0.022,,,True,HS,NS,6.3,"(""uniform"", 4.2, 8.4)",1.2889279370257844e+28,4.296426456752615e+27,1.2458730028502124e+36,7.85451810101204e+34,7.965629716792716e+34
60153.81543,0.0,2.5462245527677643e-11,2.7692450301687836e-12,3.247289960597091e-12,False,MAXI J1807+132,1690568489,L,0.0104167,decay,0.135,0.045000000000000005,0.019,,,True,SS,NS,6.3,"(""uniform"", 4.2, 8.4)",8.207795825400042e+27,2.7359319418000143e+27,1.2094265772418025e+35,1.315358668873215e+34,1.5424243624104326e+34
60160.8526,0.0,1.7566499789944471e-10,1.7429723552428707e-11,1.9282998811111358e-11,False,MAXI J1807+132,1691176395,L,0.0104167,decay,0.111,0.037,0.017,,,True,QS,NS,6.3,"(""uniform"", 4.2, 8.4)",6.748632123106703e+27,2.2495440410355674e+27,8.343879840439639e+35,8.278912743721131e+34,9.159196593925567e+34
60169.72614,0.0,9.894803074333286e-13,4.690959454584385e-13,8.481859094275195e-13,False,MAXI J1807+132,1691942477,L,0.0104167,unclear,0.088,0.029333333333333333,0.019,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",5.350266908408917e+27,1.7834223028029726e+27,4.6999145466821904e+33,2.2281503141469083e+33,4.0287828510198684e+33
60174.67028,0.0,5.851475620558757e-11,6.174506978197174e-12,6.876671675142571e-12,False,MAXI J1807+132,1692369676,L,0.0104167,unclear,0.114,0.038,0.024,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",6.931027585893371e+27,2.3103425286311234e+27,2.7793817807206184e+35,2.9328178587702663e+34,3.2663377932802034e+34
60191.65661,0.0,1.5470405579758077e-11,3.932637697167196e-12,5.0792807009428035e-12,False,MAXI J1807+132,1693837274,L,0.0104167,unclear,0.143,0.04766666666666666,0.021,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",8.694183726164488e+27,2.8980612420548293e+27,7.348259857337029e+34,1.8679564394455872e+34,2.412598317895448e+34
60195.62164,0.0,2.742170727008839e-13,1.6147253225627099e-13,4.012833338436179e-13,False,MAXI J1807+132,1694179874,L,0.0104167,unclear,0.14,0.04666666666666667,0.021,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",8.511788263377823e+27,2.837262754459274e+27,1.3024986947729946e+33,7.669754491723349e+32,1.9060484214839457e+33
60210.63898,0.0,1.0361201488878404e-12,4.261765343515003e-13,7.00640283198603e-13,False,MAXI J1807+132,1695478381,L,0.0104167,unclear,0.104,0.034666666666666665,0.017,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",6.32304270993781e+27,2.1076809033126032e+27,4.921448282786162e+33,2.0242881826005222e+33,3.327958559921642e+33
60223.59141,0.0,1.4446095442950987e-12,4.745644540009548e-13,6.759862125765993e-13,False,MAXI J1807+132,1696597476,L,0.0104167,unclear,0.166,0.05533333333333334,0.022,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",1.0092548940862275e+28,3.3641829802874255e+27,6.861724645253686e+33,2.2541250835834995e+33,3.2108546375082164e+33
60231.52607,0.0,6.915638952281399e-13,3.7317010844987323e-13,8.251254931101288e-13,False,MAXI J1807+132,1697283077,L,0.0104167,unclear,0.142,0.04733333333333333,0.023,,,True,Unclear,NS,6.3,"(""uniform"", 4.2, 8.4)",8.633385238568932e+27,2.877795079522978e+27,3.28484678949706e+33,1.772513922626708e+33,3.919248598252585e+33
