## Data from Sara


## SOURCE_METADATA
# class, l_deg, b_deg, coordinates_refs, D, D_prob, distance_distribution_text, distance_refs
BH,45.36573,-0.21909338, [], 9.4, "(""gauss"", 9.4,1.0)", 9.4 \pm 1.0, [https://ui.adsabs.harvard.edu/abs/2023ApJ...959...85R/abstract]

## OBS_METADATA
# xray_CI, xray_obs_ref, radio_obs_ref, extra_xray_text, extra_radio_text
, [], [Motta et al. 2021 & https://ui.adsabs.harvard.edu/abs/2021MNRAS.503..152M/abstract ; Motta et al. 2025 & https://ui.adsabs.harvard.edu/abs/2025A%26A...696A.222M/abstract  ], "We do not report on the Swift XRT data, since the source is heavily dust-obscured.", 



## XRAY_DATA
# obsID, t_xray, dt_xray, Xphase, Xstate, Fx, Fx_unc_l, Fx_unc_u, Fx_uplim, model, fit_stat
, , , , , , , , , , 


## RADIO_DATA
# blockID, band, t_radio, dt_radio, Rphase, Rstate, Fr, Fr_unc, Fr_uplim, local_rms, alpha, alpha_unc
1680927674,L,60042.24191,0.01036598486,,Unclear,4.05E+02,1.28E+00,,,,
1683339854,L,60070.19076,0.01035879629,,Unclear,1.22E+02,2.26E-01,,,,
1684103257,L,60078.99656,0.01046296296,,Unclear,1.58E+02,1.57E+00,,,,
1686009070,L,60101.00197,0.01035879629,,Unclear,8.52E+01,2.25E-01,,,,
1691942477,L,60169.74927,0.01036598486,,Unclear,1.36E+03,3.02E+00,,,,
1692369676,L,60174.67943,0.01036598486,,Unclear,7.69E+02,3.96E+00,,,,
1693837274,L,60191.6779,0.01036598485,,Unclear,2.53E+02,1.03E+00,,,,
1694179874,L,60195.65681,0.01036598485,,Unclear,2.47E+02,7.32E-01,,,,
1694873611,L,60203.66042,0.01036598533,,Unclear,1.84E+02,9.02E-01,,,,
1696160474,L,60218.56656,0.01037037037,,Unclear,4.19E+02,1.80E+00,,,,
1696597476,L,60223.63935,0.01036598485,,Unclear,3.85E+02,2.53E+00,,,,
